transition_id,coname,classification,appt_date,succ_total,pred_total,roa_pre,roa_post,at_pre,tsr_mktadj,tsr_post_mktadj,tsr_pre_mktadj,sic2,year,ext,log_succ,log_pred,log_assets,log_ratio,roa_chg,ind
1123,DOLLAR GENERAL CORP,internal,2015-06-03,8593288.0,9764152.0,,,10867524000.0,0.069407544566993,-0.073596769633552,0.1346417768033891,53.0,2015,0,15.966491991385999,16.09422827776423,23.10904472924438,-0.12773628637823264,,53
500,BOEING CO,internal,2015-06-30,20865820.0,28861920.0,0.0420879962876228,0.0576857893398864,92663000000.0,,,,37.0,2015,0,16.853622971499153,17.178033637163633,25.252235092840767,-0.32441066566447907,0.015597793052263595,37
2614,NISOURCE INC,internal,2015-07-01,4334158.0,8282039.0,0.0190480986234647,0.0215536523273877,21844700000.0,1.025183499378498,0.3015667224591902,0.3957895121143293,49.0,2015,0,15.282037916343796,15.929599752084048,23.807224166135804,-0.6475618357402513,0.0025055537039230004,49
4706,FASTENAL CO,external,2015-07-20,,,0.2025914064276437,0.1951263237118661,2075784000.0,-0.2719897715071895,0.150113306825347,-0.3139368400799341,52.0,2015,1,,,21.453604750594092,,-0.007465082715777588,52
5336,CISCO SYSTEMS INC,internal,2015-07-26,16034571.0,16488184.0,0.0794635886590704,0.0692669330440228,101191000000.0,0.3114437519191093,0.3194420763682217,-0.0458775997316289,35.0,2015,0,16.59025763677582,16.61815456112141,25.340275657038696,-0.027896924345590598,-0.010196655615047595,35
4872,DEVON ENERGY CORP,internal,2015-07-31,8771358.0,21611030.0,-0.0047546507870562,0.0317789906660338,43326000000.0,-0.7939615012421427,-0.3912784324874724,-0.3226157652868183,13.0,2015,0,15.987002198427085,16.888714390466145,24.49201875364351,-0.9017121920390591,0.036533641453089995,13
8921,MOSAIC CO,internal,2015-08-05,,14820237.0,0.0987112611230438,0.0591506368785761,19554000000.0,-0.8361422124966478,-0.6112614862166215,-0.1136648140145908,28.0,2015,0,,16.51150416960718,23.69644570602989,,-0.039560624244467706,28
8679,PRINCIPAL FINANCIAL GRP INC,internal,2015-08-18,8970708.0,,0.0038743194963864,0.0052323169775217,208191400000.0,-0.1897575355895304,-0.2955404986149783,0.1755566829242978,63.0,2015,0,16.009475160686076,,26.061723685838025,,0.0013579974811352997,63
2750,PPG INDUSTRIES INC,internal,2015-09-01,12468674.0,21628081.0,0.0592643909812318,0.1230967439681424,15878000000.0,-0.2559753633852859,-0.2472893200602608,0.0257312881881559,28.0,2015,0,16.33872997679774,16.8895030746222,23.488200340249332,-0.550773097824462,0.06383235298691059,28
3668,UNITED CONTINENTAL HLDGS INC,external,2015-09-08,18720548.0,12762226.0,-0.019640334673476,0.0277036783240743,36812000000.0,1.1078426351026236,0.0664622401748471,0.6752864390800537,45.0,2015,1,16.745132302089534,16.3620002720767,24.329089715923022,0.3831320300128345,0.0473440129975503,45
7279,WATERS CORP,external,2015-09-08,7631015.0,3626999.0,,,3582629000.0,0.1493936276382061,0.099850495226115,0.0203862563100967,38.0,2015,1,15.8477314219362,15.103916142555049,21.999362725392356,0.7438152793811509,,38
3698,UNION PACIFIC CORP,internal,2015-09-30,11643138.0,28144047.0,0.0792865617019565,0.0948717948717948,49731000000.0,0.6067228024074358,0.4578294125117212,0.0425022401369485,40.0,2015,0,16.270227551564215,17.152846415941028,24.62989431805725,-0.8826188643768103,0.0155852331698383,40
7136,CAMERON INTERNATIONAL CORP,internal,2015-10-05,,10264287.0,0.0673059688116149,,11158000000.0,,,,35.0,2015,0,,16.144181146694947,23.135422566369748,,,35
7298,CITRIX SYSTEMS INC,external,2015-10-21,22273969.0,7883614.0,0.0676381730803727,0.0460397288202304,5212249000.0,,,,73.0,2015,1,16.918929245177008,15.880296986137349,22.374277269434696,1.0386322590396593,-0.021598444260142305,73
2964,PROCTER & GAMBLE CO,internal,2015-11-01,,18286621.0,0.0813345028885998,0.0807050864375528,132244000000.0,-0.2718086126547914,-0.0258129937032054,-0.1776366527392709,28.0,2015,0,,16.721680257536736,25.607914538035594,,-0.0006294164510469991,28
1370,FIFTH THIRD BANCORP,internal,2015-11-01,7555081.0,7427396.0,0.0129292664118004,0.0106800317300064,121894000000.0,,,,60.0,2015,0,15.837730875008075,15.820685884201348,25.52641765154958,0.01704499080672676,-0.002249234681793999,60
7758,RALPH LAUREN CORP,external,2015-11-02,,24537936.0,,0.1270881100556829,,-0.6865294077088822,-0.0207643495748888,-0.5197103603739219,23.0,2015,1,,17.015730886130335,,,,23
1715,HP INC,internal,2015-11-30,28696267.0,19612164.0,,0.0469021912015119,105676000000.0,0.5726841243689138,0.6754430010448675,-0.1036823880512072,35.0,2015,0,17.172277602583645,16.791660543945504,25.383643646330597,0.38061705863813766,,35
8480,NRG ENERGY INC,internal,2015-12-03,8263571.0,10335269.0,0.0087015515308831,0.0040751779088863,33902000000.0,-0.0364465604888628,2.254556101807556,-0.7219638020780768,49.0,2015,0,15.927367376527075,16.151072778819273,24.246739846642704,-0.2237054022921969,-0.0046263736219968,49
2736,OWENS-ILLINOIS INC,internal,2015-12-31,6938506.0,8935196.0,0.0214003256571295,0.0209103659314037,8598000000.0,-0.8780561447208155,-0.2442747771907349,-0.618948456641268,32.0,2015,0,15.752597035533046,16.005508642541002,22.8747954550205,-0.2529116070079563,-0.0004899597257258005,32
4123,PRICE (T. ROWE) GROUP,internal,2015-12-31,,,0.1755578073155709,0.2407722884724588,5033100000.0,-0.0803526981618578,0.1623049530741065,-0.1870928254297251,62.0,2015,0,,,22.339301933408738,,0.06521448115688788,62
2124,LEGGETT & PLATT INC,internal,2015-12-31,,8041307.0,0.0762542628037727,0.0312509965241238,3254900000.0,-0.0058576735945987,-0.2923714147152239,0.3398433336312882,25.0,2015,0,,15.900102190132403,21.903427390168808,,-0.0450032662796489,25
3238,SHERWIN-WILLIAMS CO,internal,2015-12-31,9647808.0,10896734.0,0.1012126092888922,0.1519277782154508,6234737000.0,0.8772923622895425,0.3208991960406044,0.3376277663203422,52.0,2015,0,16.082241297253574,16.203973669272905,22.553402233953793,-0.12173237201933083,0.05071516892655861,52
8257,F5 NETWORKS INC,external,2015-12-31,4792978.0,2681217.0,0.1233711445676724,0.1345778427446384,2230554000.0,0.4116282790101668,0.4301832734592787,-0.0386764611967791,35.0,2015,1,15.382662488104112,14.801781353890416,21.52551582205797,0.5808811342136951,0.011206698176966012,35
8104,CROWN CASTLE INTL CORP,internal,2016-01-01,,,0.0042619223246198,0.0178015957174752,21143276000.0,0.4533557594637962,0.186057088497791,0.1726174382210732,67.0,2016,0,,,23.774587772269793,,0.0135396733928554,67
7975,QUANTA SERVICES INC,internal,2016-01-01,6421510.0,6188025.0,,,6253583000.0,-0.4051308080027938,0.2384649320459948,-0.4685283680042642,17.0,2016,0,15.675163850502585,15.638126530744502,22.556420416432516,0.03703731975808382,,17
5908,KIMCO REALTY CORP,internal,2016-01-01,9039830.0,7397734.0,0.0230261952560079,0.0373761114849203,10261400000.0,-0.4846369880975201,-0.3617948321605884,,67.0,2016,0,16.017150926881804,15.816684295064423,23.05165511962199,0.2004666318173796,0.0143499162289124,67
1730,HOLLYFRONTIER CORP,internal,2016-01-01,,,,,,,,,,2016,0,,,,,,<NA>
8758,CME GROUP INC,internal,2016-01-01,9748332.0,4918001.0,0.0135213139262058,0.0167326312289004,72241500000.0,1.6345452986844595,1.1477218496969557,0.1663536662858984,62.0,2016,0,16.092606751415627,15.408412705092942,25.003280509959172,0.6841940463226838,0.0032113173026946003,62
900002,FASTENAL CO,internal,2016-01-01,,,,,,,,,,2016,0,,,,,,<NA>
406,BAXTER INTERNATIONAL INC,external,2016-01-01,5813945.0,17883684.0,0.0797653028861401,0.0955314102073609,25224000000.0,0.5329690058650041,0.5833435085429173,-0.048665570308843,38.0,2016,1,15.575769900131892,16.699399346754717,23.95106175918917,-1.1236294466228254,0.0157661073212208,38
782,CHURCH & DWIGHT INC,internal,2016-01-01,6410309.0,,0.0976801264956458,0.0941457148100568,4237300000.0,0.8100973948747365,0.4056467927842122,0.2252860429124121,28.0,2016,0,15.673418033663221,,22.16719211089902,,-0.0035344116855889895,28
8687,ADVANCE AUTO PARTS INC,external,2016-01-02,,,0.0492012542013308,0.0569327866768538,7962358000.0,0.0771692572872564,-0.2072952532257186,0.2603401007238475,55.0,2016,1,,,22.797991024090695,,0.007731532475523002,55
3320,SOUTHWESTERN ENERGY CO,internal,2016-01-06,8687476.0,635000.0,0.0874751491053678,-0.5634429878802869,8048000000.0,,,,13.0,2016,0,15.97739300626144,13.36138027787483,22.808689450303795,2.616012728386612,-0.6509181369856547,13
4018,TJX COMPANIES INC,internal,2016-01-31,,28692391.0,0.2116722605330518,0.1982221554613573,10097667000.0,0.3095935875668374,0.0236732590711072,0.1823839642214888,56.0,2016,0,,17.172142523627592,23.035570244012295,,-0.013450105071694501,56
2286,MCCORMICK & CO INC,internal,2016-02-01,9048299.0,8330147.0,0.0874216239297031,0.0897911729195546,4449700000.0,0.6118470474215965,0.0833197338465965,0.3509948564936425,20.0,2016,0,16.0180873422091,15.935391661046141,22.21610251512168,0.08269568116295731,0.0023695489898515054,20
4580,CELGENE CORP,internal,2016-03-01,13115985.0,,0.0836154347437442,0.0570390942106387,17340100000.0,,,,28.0,2016,0,16.389342273304667,,23.576287575294867,,-0.026576340533105494,28
5943,GILEAD SCIENCES INC,internal,2016-03-10,,,0.0887087468266789,0.3178124506379767,34664000000.0,-0.5949112015781375,-0.603796689402507,0.0581204799774437,28.0,2016,0,,,24.26896752138402,,0.2291037038112978,28
3275,SMUCKER (JM) CO,internal,2016-04-01,,7241597.0,0.0603051827883113,0.0205220661299631,9024100000.0,-0.1623806885798271,-0.4330154194966763,0.3300625632528959,20.0,2016,0,,15.795352320148181,22.923164613201,,-0.039783116658348196,20
5920,PERRIGO CO PLC,internal,2016-04-24,8322228.0,10707590.0,0.082800876913564,,5336900000.0,-1.211170543966378,-0.8896689811363253,-0.2865652116926802,28.0,2016,0,15.93444056541,16.18646339375971,22.397910797004446,-0.25202282834971046,,28
8205,BOOKING HOLDINGS INC,internal,2016-04-28,27774458.0,15006258.0,,,14770977000.0,0.0663913796857356,0.0014830276371999,0.0456675008909592,47.0,2016,0,17.139627379348173,16.523977872062762,23.415930078898523,0.615649507285411,,47
2673,OCCIDENTAL PETROLEUM CORP,internal,2016-04-29,12675860.0,6794616.0,0.0850049681033365,-0.1803543044069202,69443000000.0,,,,13.0,2016,0,16.355209955238426,15.73164109182923,24.96377210913027,0.6235688634091969,-0.2653592725102567,13
311,AVERY DENNISON CORP,internal,2016-05-01,9838787.0,8565339.0,,,4356900000.0,0.9984411819007836,0.1752736744719008,0.4801464278031482,26.0,2016,0,16.10184298907205,15.963234268641866,22.195026632246144,0.1386087204301852,,26
9531,WEC ENERGY GROUP INC,internal,2016-05-01,,,0.0400603744322587,,14443200000.0,0.3458997065967979,0.0790712685062913,0.1782045939385081,49.0,2016,0,,,23.393489552508164,,,49
1073,DELTA AIR LINES INC,internal,2016-05-02,13205703.0,15842450.0,0.2022877322278519,0.0851808634772462,52104000000.0,0.1308310856057528,0.0551061894305291,0.0479528876472143,45.0,2016,0,16.39615933970638,16.578203604107287,24.67650755819051,-0.18204426440090782,-0.1171068687506057,45
2609,EVERSOURCE ENERGY,internal,2016-05-04,9045607.0,9684836.0,0.0266872451928752,0.0276416940063936,29740387000.0,0.257757722424621,-0.0560362465842505,0.2309605874130984,49.0,2016,0,16.017789783459776,16.086071921277693,24.115771790671158,-0.06828213781791757,0.0009544488135183986,49
6129,EXPRESS SCRIPTS HOLDING CO,internal,2016-05-04,,14835587.0,0.0343192249801389,0.0478578565230583,53748300000.0,-0.1813904122445575,-0.1667973862407699,0.0001096107330957,59.0,2016,0,,16.51253937951204,24.707577875547035,,0.0135386315429194,59
9205,TERADATA CORP,external,2016-05-05,10604646.0,6372683.0,0.1203703703703703,-0.0886862826357231,3132000000.0,-0.6809191980732544,0.0606889327778756,-0.4989179910223831,73.0,2016,1,16.176802764942874,15.667531131964056,21.864937615074968,0.5092716329788177,-0.20905665300609338,73
192,AMETEK INC,internal,2016-05-05,7784073.0,,0.0805173616480892,0.0832116782153356,6420963000.0,0.1440630719529338,0.4752227676905143,-0.1951214173249172,38.0,2016,0,15.867590281015719,,22.582833943399407,,0.002694316567246391,38
107,SKYWORKS SOLUTIONS INC,internal,2016-05-11,8701858.0,10158055.0,0.0935167126235792,0.207060227213778,2973800000.0,0.5368985371329178,-0.0651906899717553,0.4568549560129356,36.0,2016,0,15.979047124041825,16.133777544780333,21.813106433227397,-0.1547304207385079,0.1135435145901988,36
1220,EATON CORP PLC,internal,2016-05-31,15178141.0,15649592.0,,,35491000000.0,-0.2294614598337865,0.0270755529080437,-0.1933248213508106,35.0,2016,0,16.535366858664343,16.56595540432306,24.292544980159107,-0.03058854565871808,,35
4973,STAPLES INC,internal,2016-06-14,,,,,10308000000.0,,,,59.0,2016,0,,,23.05618612973653,,,59
9132,FIRST SOLAR INC,internal,2016-06-30,,4527719.0,0.0521824832082054,0.0869539860687465,6720991000.0,-0.5764325049943797,-0.0468133985291714,-0.3884809811218422,36.0,2016,0,,15.325728838635573,22.628501450846898,,0.034771502860541106,36
960,CMS ENERGY CORP,internal,2016-07-01,6862295.0,,,,,-0.2005517223935606,-0.2605610920494243,0.0671218314728272,49.0,2016,0,15.741552491858284,,,,,49
2023,KANSAS CITY SOUTHERN,internal,2016-07-01,,7900510.0,0.044054962138308,0.054834136660051,7976400000.0,,,,40.0,2016,0,,15.882437872315565,22.799753018799812,,0.010779174521742999,40
3084,ROCKWELL AUTOMATION,internal,2016-07-01,6278528.0,8608468.0,0.129401498819423,0.1292176058207254,5844600000.0,-0.0456978670294856,0.0954154183398057,-0.0979263722062674,38.0,2016,0,15.652646116065144,15.968256927935554,22.48878399496924,-0.3156108118704109,-0.00018389299869761566,38
8505,ILLUMINA INC,internal,2016-07-05,,9217607.0,0.0375214094932387,0.1252711496746203,3339640000.0,0.6100046955190859,1.2927865593189056,-0.2772067729590778,38.0,2016,0,,16.036626017376737,21.929128853694724,,0.0877497401813816,38
3365,STANLEY BLACK & DECKER INC,internal,2016-07-31,16211415.0,,0.029652073467956,0.0618332801022037,16535100000.0,0.3657158377187999,-0.0624923199138458,0.3267388147795453,34.0,2016,0,16.60122618169734,,23.52875123113932,,0.0321812066342477,34
9043,VIACOM INC,internal,2016-08-01,20315158.0,93021795.0,0.1039180804443094,0.0853918606717611,23047000000.0,,,,48.0,2016,0,16.82687786487803,18.348344378499434,23.860801446074763,-1.5214665136214076,-0.0185262197725483,48
7707,CARMAX INC,internal,2016-08-31,6538392.0,11696098.0,0.0370955988716987,0.0413113192743717,11707157000.0,0.1436790352248045,0.0647136588137315,0.0520370855738854,55.0,2016,0,15.693201821642381,16.274765839869563,23.1834662011339,-0.5815640182271813,0.004215720402672998,55
1609,GRAINGER (W W) INC,internal,2016-09-01,6966359.0,7527587.0,0.1513456814691375,0.1312782798188043,5266328000.0,-0.2326193612242499,-0.071703631497741,-0.1213439593112077,50.0,2016,0,15.756603264612304,15.83408509689329,22.384599182446177,-0.07748183228098562,-0.02006740165033319,50
2994,PULTEGROUP INC,internal,2016-09-08,5771847.0,7927490.0,0.2999854708126487,0.0537673490538996,8734143000.0,0.5199613420813589,0.3650240277601879,0.0705852740480816,15.0,2016,0,15.568502691248067,15.88584702396212,22.890505664671718,-0.3173443327140516,-0.2462181217587491,15
7527,E TRADE FINANCIAL CORP,internal,2016-09-12,,,,,,,,,,2016,0,,,,,,<NA>
7554,ENDO INTERNATIONAL PLC,external,2016-09-23,,,,,,,,,,2016,1,,,,,,<NA>
9126,HANESBRANDS INC,internal,2016-10-01,9581985.0,11943657.0,0.0634565577734926,0.061879552354238,5208193000.0,,,,56.0,2016,0,16.075395330988787,16.29571090044119,22.37349879953777,-0.220315569452402,-0.0015770054192546026,56
1755,HORMEL FOODS CORP,internal,2016-10-31,6353255.0,,0.1070430929965743,0.1117437922965632,4915880000.0,0.1609025670348358,-0.2996506630097069,0.4221413602454453,20.0,2016,0,15.664477837960378,,22.315736618262765,,0.0047006992999888975,20
4778,WASTE MANAGEMENT INC,internal,2016-11-11,,,,0.0369715716600383,22490000000.0,1.0254543764906223,0.3233984125977542,0.3899525601218261,49.0,2016,0,,,23.836336602917637,,,49
4735,PIONEER NATURAL RESOURCES CO,internal,2016-12-01,10934244.0,13122449.0,-0.0562076598028036,-0.0165866699070417,14909000000.0,,,,13.0,2016,0,16.207410073900547,16.389834985646477,23.425230894392673,-0.18242491174593042,0.039620989895761904,13
9272,VISA INC,external,2016-12-01,19493946.0,11841368.0,0.12911924084109,0.0988209572889825,38569000000.0,1.4301816356434431,1.0622192565832025,0.1189072878546784,73.0,2016,1,16.785614513792353,16.28710972128638,24.37571468194426,0.498504792505973,-0.030298283552107494,73
7348,ALEXION PHARMACEUTICALS INC,external,2016-12-12,551780.0,20570703.0,0.060184980254462,0.0108953996363169,4201962000.0,,,,28.0,2016,1,13.220904695092146,16.8393784370296,22.15881739601562,-3.6184737419374517,-0.0492895806181451,28
1320,EXXON MOBIL CORP,internal,2016-12-31,,,0.0939424696085442,0.0479572868350566,346808000000.0,-0.6574732018376027,-0.5649146554893929,-0.0419216815014817,29.0,2016,0,,,26.572037149637485,,-0.0459851827734876,29
8763,NASDAQ INC,internal,2016-12-31,14460580.0,,0.0306455464459126,0.036084647162971,12563000000.0,0.8812841432868919,0.2703940592651721,0.3624456844118904,62.0,2016,0,16.48693688454055,,23.254021822968692,,0.005439100717058401,62
3659,TYSON FOODS INC -CL A,internal,2016-12-31,,,0.0638909419397224,0.0531150681353128,12177000000.0,0.8593274469900327,0.0932025619082517,0.483070169671407,20.0,2016,0,,,23.22281476347128,,-0.010775873804409607,20
8890,EXTRA SPACE STORAGE INC,external,2016-12-31,,3232797.0,0.0392689435180889,0.0267186692248661,4381987000.0,0.5555461674642153,0.0799193618470479,0.3223938831871824,67.0,2016,1,,14.988858264757848,22.200768111433405,,-0.0125502742932228,67
4000,XEROX CORP,internal,2016-12-31,,,,,,,,,35.0,2016,0,,,,,,35
2140,LILLY (ELI) & CO,internal,2016-12-31,,,0.1290308365190759,0.0620627275749306,36307600000.0,0.5890170448352727,0.4623105135973921,0.0365154968857106,28.0,2016,0,,,24.315292922694315,,-0.0669681089441453,28
3788,VF CORP,internal,2016-12-31,13736655.0,13155197.0,0.1189975218498774,0.1264561769254772,10169279000.0,0.0203220101764709,0.7021337532772163,-0.3429143942236841,23.0,2016,0,16.43557836533811,16.392327447638966,23.042637149705133,0.04325091769914306,0.007458655075599799,23
8255,REYNOLDS AMERICAN INC,internal,2017-01-01,,,0.028214971209213,,52100000000.0,,,,21.0,2017,0,,,24.676430785705733,,,21
698,CATERPILLAR INC,internal,2017-01-01,14035209.0,15468856.0,,,84498000000.0,0.3108205321092747,0.2707354306053426,0.0026590840389166,35.0,2017,0,16.457079659010315,16.554339270235012,25.15999370239038,-0.09725961122469609,,35
1295,EQT CORP,internal,2017-01-01,,,0.0321523598019933,0.0060940148704523,12035353000.0,-1.3069576631693902,-1.1140812509340634,-0.2412551719596285,13.0,2017,0,,,23.21111423886887,,-0.026058344931540998,13
1362,MACY'S INC,internal,2017-01-01,,,0.0741640746500777,0.0540023172636139,20576000000.0,-1.237320325355852,-0.8504917548826468,-0.5056704492521327,53.0,2017,0,,,23.74739118500162,,-0.020161757386463794,53
2242,HOST HOTELS & RESORTS INC,internal,2017-01-01,,,0.0628002745367192,0.0489130434782608,11656000000.0,-0.5850443865029521,-0.3185966121378474,-0.2159483688184171,67.0,2017,0,,,23.179086905839316,,-0.013887231058458398,67
5820,BIOGEN INC,external,2017-01-06,,16874386.0,0.1504655264345187,0.1565493856912136,19504800000.0,-0.751907567444264,-0.4397632397111358,-0.2554881855017005,28.0,2017,1,,16.641307408875726,23.69392642607138,,0.006083859256694912,28
4598,TIFFANY & CO,external,2017-02-05,,,0.0945407685098406,0.0815822680638613,5121600000.0,,,,59.0,2017,1,,,22.35673272717987,,-0.012958500445979293,59
302,AUTODESK INC,internal,2017-02-08,,,0.0466016253538912,-0.0688814322335924,4909700000.0,1.984360965223272,1.046010413029862,0.3251512537831955,73.0,2017,0,,,22.314478677089838,,-0.1154830575874836,73
2270,MATTEL INC,external,2017-02-08,,,0.076337120702638,0.050471604681787,6535143000.0,-1.0395086008137209,-0.8850977277974711,-0.0835178553159099,39.0,2017,1,,,22.6004600659561,,-0.025865516020851,39
1708,HERSHEY CO,internal,2017-03-01,,12679576.0,0.1584680404859617,0.1296506165410393,5344371000.0,0.1887826139603072,0.1819001646455478,-0.0120495193325742,20.0,2017,0,,16.35550306792847,22.39930969442374,,-0.0288174239449224,20
617,CSX CORP,external,2017-03-06,13770601.0,13580104.0,0.0554612174413584,0.0479588125017487,34745000000.0,0.8052265779380456,0.1931419678087405,0.404106079145583,40.0,2017,1,16.438046515358785,16.42411633838656,24.2713015137127,0.01393017697222675,-0.0075024049396097,40
102,HONEYWELL INTERNATIONAL INC,internal,2017-03-31,19246604.0,21261501.0,0.0932652746914259,0.0881867829784114,45451000000.0,0.2197227960686805,0.0760633832565573,0.1135199086445335,37.0,2017,0,16.77284518755059,16.87240853045548,24.539900659528072,-0.09956334290488932,-0.005078491713014499,37
1197,FLOWSERVE CORP,external,2017-03-31,8702469.0,,0.1059664162676196,0.0281285126131814,4844667000.0,-0.815343308739457,-0.6030318262868772,-0.2573661573951455,35.0,2017,1,15.979117336466615,,22.301144349276928,,-0.0778379036544382,35
8258,F5 NETWORKS INC,external,2017-04-01,,4792978.0,0.1345778427446384,0.1477313244678252,2312290000.0,-0.2666381060306827,-0.2912029482180028,0.1000984557487401,35.0,2017,1,,15.382662488104112,21.56150421241649,,0.013153481723186783,35
6146,STARBUCKS CORP,internal,2017-04-03,13382480.0,,0.1665633079097637,0.1968698689956332,12416300000.0,0.3066510509992317,0.1260799822043143,0.1386081925572757,58.0,2017,0,16.409456946759484,,23.242275962466504,,0.030306561085869488,58
6466,ARCONIC INC,external,2017-04-17,,,,,,,,,,2017,1,,,,,,<NA>
850,COCA-COLA CO,internal,2017-04-30,16384123.0,16028941.0,0.0788701720076447,0.0742582142532083,89996000000.0,-0.0284892198166535,-0.0166938481747711,-0.0076531389552936,20.0,2017,0,16.61182331411741,16.589906458772745,25.223031061844548,0.021916855344664758,-0.004611957754436402,20
7759,RALPH LAUREN CORP,external,2017-05-01,23792036.0,,0.1270881100556829,0.0701344656758669,6106000000.0,-0.7364468777485007,-0.1859729161351425,-0.5261647521567439,23.0,2017,1,16.98486146079458,,22.532537731259097,,-0.05695364437981601,23
2373,MICRON TECHNOLOGY INC,external,2017-05-08,16944751.0,,0.1261235140620469,-0.0078107312655648,24143000000.0,0.3296001191571536,0.4393053587827196,-0.1014920965638734,36.0,2017,1,16.645468668315146,,23.90726031995643,,-0.1339342453276117,36
166,AMERICAN INTERNATIONAL GROUP,external,2017-05-14,,9576535.0,0.0151537108376506,-0.0017037894766416,496842000000.0,-0.8683413206434447,-0.7501309703643271,-0.0521413909273795,63.0,2017,1,,16.074826393498103,26.931537905055087,,-0.0168575003142922,63
1455,FORD MOTOR CO,internal,2017-05-22,,22102498.0,,,208615000000.0,,,,37.0,2017,0,,16.91120119177459,26.063756284885645,,,37
8815,LKQ CORP,internal,2017-05-31,,,0.0696744311589723,0.0558790654059959,5475739000.0,-0.4884777205175729,-0.3902334597224765,-0.0490736350000533,50.0,2017,0,,,22.423593080709328,,-0.0137953657529764,50
1498,TEGNA INC,internal,2017-06-01,,11016789.0,0.1248737649539299,0.0880062231528289,8505958000.0,,,,48.0,2017,0,,16.214930939919498,22.86403269607462,,-0.03686754180110101,48
1644,HALLIBURTON CO,internal,2017-06-01,16999898.0,20560157.0,0.0947431108223702,-0.2297388877815427,36942000000.0,-1.1589744883314734,-0.979425524150451,-0.1147535290971133,13.0,2017,0,16.648717902002492,16.838865634708853,24.33261495210354,-0.19014773270636323,-0.3244819986039129,13
6237,PATTERSON COMPANIES INC,external,2017-06-01,,,0.0681137887199991,0.0533605023841811,2945248000.0,,,,50.0,2017,1,,,21.80345886103077,,-0.014753286335817996,50
1532,GENERAL MILLS INC,internal,2017-06-01,7973615.0,,0.0835654085745694,0.0778174082869534,21832000000.0,-0.1087524030936375,-0.0257591167548072,-0.0642278958810762,20.0,2017,0,15.891648523841601,,23.80664262035245,,-0.005748000287616004,20
6534,FLIR SYSTEMS INC,external,2017-06-19,7959846.0,5737770.0,0.0832201628989361,0.059296960241649,2406400000.0,,,,38.0,2017,1,15.889920210899747,15.562581191067235,21.601397691719797,0.32733901983251157,-0.023923202657287104,38
1559,GENUINE PARTS CO,internal,2017-06-30,5300329.0,9225845.0,0.1044923793102485,0.077571844594442,6807061000.0,-0.3742794543499204,-0.2496657037284817,-0.0786800107040934,50.0,2017,0,15.483279452067446,16.03751934261193,22.641226292735375,-0.5542398905444836,-0.026920534715806507,50
7299,CITRIX SYSTEMS INC,internal,2017-07-07,19258102.0,22273969.0,0.0460397288202304,0.0921126783794854,5467517000.0,,,,73.0,2017,0,16.773442413268494,16.918929245177008,22.422090419792486,-0.14548683190851266,0.046072949559255005,73
4371,CERNER CORP,external,2017-07-09,,,0.0944686284606356,0.0983851294210465,5561984000.0,,,,73.0,2017,1,,,22.439220716090976,,0.003916500960410907,73
8648,ZIMMER BIOMET HOLDINGS INC,external,2017-07-11,9710434.0,11492363.0,0.0265200326944176,0.0117590528177135,27160600000.0,-0.3603088908607084,-0.3454601547733522,0.0400740640053347,38.0,2017,1,16.08871153545816,16.257193285773543,24.02503323070365,-0.1684817503153837,-0.014760979876704099,38
1524,GENERAL ELECTRIC CO,internal,2017-07-31,16643290.0,,0.0232945066069661,0.0208842677418815,653931000000.0,-1.275059662904559,-1.0565953029833572,-0.1286325710077809,36.0,2017,0,16.62751769016019,,27.206267678250452,,-0.0024102388650845998,36
4970,SIGNET JEWELERS LTD,external,2017-08-01,,7400585.0,0.0592182546706789,0.0709175785868016,6214300000.0,-1.45661888427364,-1.123302713419645,-0.6616365756375364,59.0,2017,1,,15.817069609103845,22.55011892483367,,0.011699323916122703,59
8386,EXPEDIA GROUP INC,internal,2017-08-30,13089562.0,,0.0257074360659125,0.0152300712896954,15485675000.0,-0.8607593636295369,-0.7040788702345904,0.0229677604465823,47.0,2017,0,16.387325676669274,,23.463181239993055,,-0.010477364776217102,47
3713,UNITEDHEALTH GROUP INC,internal,2017-09-01,18107356.0,17765612.0,0.0651100811123986,0.0571370409575767,86300000000.0,1.1624009140182276,0.2142541698697218,0.5402968469209166,63.0,2017,0,16.71182882251413,16.69277523660465,25.181095435035793,0.01905358590947851,-0.007973040154821906,63
7059,DOLLAR TREE INC,internal,2017-09-18,7734904.0,,0.0376826906145448,0.0548711794670846,15901200000.0,-0.3668789718283594,-0.2614250932663791,-0.0306079803535517,53.0,2017,0,15.86125363079399,,23.489660415022865,,0.017188488852539797,53
1289,EQUIFAX INC,external,2017-09-26,,,0.0816172386982117,0.0675754140514834,4501500000.0,-0.012221113702691,0.2091321961268626,-0.1893297173397199,73.0,2017,1,,,22.227676511512804,,-0.014041824646728304,73
3916,WHIRLPOOL CORP,internal,2017-10-01,11836275.0,,0.0324967503249675,0.0463634939696131,20002000000.0,,,,36.0,2017,0,16.286679526433073,,23.719098105500734,,0.013866743644645595,36
8791,SEAGATE TECHNOLOGY PLC,internal,2017-10-01,9332073.0,10420845.0,0.159471813103098,0.0267587397496763,9845000000.0,-0.1934701767855886,0.3521520224927379,-0.4114816834739218,35.0,2017,0,16.04896773463894,16.159318685051453,23.0102295490375,-0.11035095041251458,-0.1327130733534217,35
