transition_id,coname,classification,succ_total,succ_yeardist,pred_total,pred_yeardist,roa_pre,roa_post,tsr_raw,tsr_mktadj
8387,EXPEDIA GROUP INC,external,4200686.0,0.0,13089562.0,0.0,0.0152300712896954,0.0189577885692939,-0.1297988275012087,-0.6724366755147311
511,ROBERT HALF INTL INC,internal,6202656.0,0.0,9132451.0,0.0,0.1838808345479995,0.1878889404207305,0.509472225656749,0.0535579736386593
501,BOEING CO,external,,,,,0.0448016233246115,0.0782787652011225,,
881,COMERICA INC,internal,,,,,,,,
2659,NUCOR CORP,internal,11265538.0,0.0,15559469.0,0.0,0.0523053212798776,0.1317349073590665,1.252299852515084,0.8280526256897462
4623,ZOETIS INC,internal,,,11669400.0,0.0,0.0956207780107151,0.1236899090515374,1.1058379578651945,0.6815907310398566
7848,YUM BRANDS INC,internal,14631451.0,0.0,14007038.0,0.0,0.3093579363585012,0.2947811125979736,0.7151090568824907,0.2908618300571528
1731,HOLLYFRONTIER CORP,external,,,,,-0.0276030476296255,0.0998635603056445,,
1882,INTL BUSINESS MACHINES CORP,internal,,,,,0.0458932958932958,0.0707396540824431,0.2141844492391806,-0.2100627775861572
6660,REGENCY CENTERS CORP,internal,4944744.0,0.0,5619541.0,0.0,0.0160879325384436,0.0223788481990123,,
9029,UNDER ARMOUR INC,internal,7365232.0,0.0,5954169.0,0.0,-0.0113686101037874,-0.009559554795871,-0.3614889115395068,-0.7857361383648447
6801,TRACTOR SUPPLY CO,external,11117251.0,0.0,8655358.0,0.0,0.1369734563871723,0.0797765280071997,1.986981957895697,1.557395872046739
2587,NIKE INC -CL B,external,32920708.0,0.0,13968022.0,0.0,0.1881434149804756,0.1285495501244336,1.118742384176021,0.6783658559778227
414,BECTON DICKINSON & CO,internal,,,,,0.0291514284199925,0.0228282603865807,0.1256072922455673,-0.3008925226509864
3465,SYSCO CORP,external,,,,,,,0.4063735102319379,-0.0372788647746111
4211,HARLEY-DAVIDSON INC,external,,,,,0.0523188770271397,0.0402382790761423,0.069373964339521,-0.3903139106443658
1473,FRANKLIN RESOURCES INC,internal,9862161.0,0.0,8013482.0,0.0,0.1179615531685612,0.0551407687518734,0.0571767601983006,-0.482906056419734
1148,DUPONT DE NEMOURS INC,internal,15106986.0,0.0,11660634.0,0.0,0.0060393836597935,0.0071810696621436,-0.1856525369376116,-0.6873828842627165
1772,CENTERPOINT ENERGY INC,external,,,,,0.0788177339901477,0.0236323981954527,0.2831862205196884,-0.2185441268054164
1118,DISNEY (WALT) CO,internal,45899796.0,0.0,65645214.0,1.0,0.0910768981115235,0.0548452237421173,-0.0607801620959347,-0.4890575759620608
9416,MARATHON PETROLEUM CORP,external,,,,,0.0369270497094899,0.0309659691397167,1.2940953596184634,0.8184131404257331
3890,WESTERN DIGITAL CORP,external,17093364.0,0.0,12866469.0,0.0,0.0135796134769967,-0.0293819655521783,-0.5515010119565726,-1.035460569444326
4760,MGM RESORTS INTERNATIONAL,internal,13274524.0,0.0,14579720.0,99.0,0.0646145773620782,0.0561487794442921,0.2857235611362185,-0.203471487436287
5765,VERTEX PHARMACEUTICALS INC,internal,15198856.0,0.0,18799147.0,1.0,0.0421851269425149,0.1001378512227914,0.9970571846826004,0.4054610434564696
32,ABBOTT LABORATORIES,internal,,,,,0.006255737704918,0.0508215250592711,0.8475311797298788,0.255935038503748
5185,T-MOBILE US INC,internal,22610659.0,0.0,27756690.0,0.0,0.0625931445603576,0.0173259659675662,,
9266,AMERICAN WATER WORKS CO INC,internal,7398128.0,0.0,5918455.0,0.0,0.0218663381582999,0.0273785380477912,0.9638675571310352,0.3722714159049043
2876,ALTRIA GROUP INC,internal,,,15417616.0,0.0,0.1843163418020519,-0.0272704264563209,0.0105680324306474,-0.5345728277086268
6804,ALBEMARLE CORP,external,,,,,0.0070767144227697,0.0359550226362283,,
2325,MEDTRONIC PLC,internal,7979673.0,7977652.0,17796325.0,0.0,0.0440733973061394,0.0510646274630881,0.2496688406469629,-0.2711715529674854
3285,KEYCORP,internal,8653484.0,0.0,9663988.0,0.0,0.0092828031773545,0.0100800770242344,-0.0914634323795916,-0.6614009193957119
3670,UNITED CONTINENTAL HLDGS INC,internal,,,12643005.0,0.0,0.0437132832898172,0.050530664338013,-0.3215355912290816,-0.8553682392947366
2830,PPL CORP,internal,8995389.0,0.0,9843348.0,0.0,0.0399956217162872,0.0192680191660719,,
1324,FMC CORP,internal,8489671.0,0.0,11536552.0,0.0,0.0537180554023841,0.046866410115448,0.5080524439739584,-0.0370170122902451
3723,UNITED PARCEL SERVICE INC,external,,,,,0.107627155834467,0.076740930224519,0.6634475574945682,0.1198986042043095
2165,LOCKHEED MARTIN CORP,external,,,,,0.0437427578215527,0.1228554525734569,0.6669212163540164,0.0746977128710295
3317,AT&T INC,internal,24820879.0,0.0,32032925.0,0.0,0.0553712979257855,0.0264435741715342,-0.0387422364241351,-0.670884982285659
4307,FISERV INC,external,20385208.0,0.0,,,0.1106375421772331,0.0119674613704284,0.6878512862124464,0.0557085403509225
8540,TAPESTRY INC,internal,13739426.0,99.0,4626860.0,99.0,0.1013443994787022,0.0935541564276678,0.005870025943957,-0.6126685687385085
7060,DOLLAR TREE INC,internal,10249698.0,0.0,9398842.0,1.0,0.1269738986164192,0.0399594124468496,0.7450253595277048,0.1264867648452392
838,CLOROX CO/DE,internal,7899309.0,0.0,9362715.0,0.0,0.1396244583533943,0.1532910561994314,0.2080017057256045,-0.3769754914282042
9127,HANESBRANDS INC,external,11031249.0,0.0,3956325.0,0.0,0.010207039280267,0.0778148120945606,,
4144,COTY INC,external,3557753.0,1.0,,,-0.0186564855812144,-0.2262086939888097,0.0292751698003492,-0.5296501199076271
1048,DANAHER CORP,internal,17152267.0,99.0,18193200.0,99.0,0.0534228251222973,0.0484520472922908,1.6138343270132682,1.0549090373052918
10105,WATERS CORP,external,8653559.0,0.0,,,,,0.4915542121869793,-0.067371077520997
1126,DOMINION ENERGY INC,internal,8161083.0,0.0,,,0.0384911569166003,0.0141598456806214,-0.2145897978286102,-0.6807952063890548
1457,FORD MOTOR CO,internal,,,,,,,,
3661,TYSON FOODS INC  -CL A,external,,,,,0.0632081522126416,0.0601494623002612,-0.056007329318464,-0.5017211300554983
1684,WELLTOWER INC,internal,12753710.0,0.0,13142124.0,0.0,,,0.5839762196991862,0.1082920947154202
2691,FIRSTENERGY CORP,internal,,,9073076.0,0.0,-0.0407979743001159,0.0205109751709247,0.152774512666149,-0.4060972780342768
961,CMS ENERGY CORP,internal,6871068.0,0.0,,,,,0.031671066967686,-0.6149312437836809
4923,IDEX CORP,internal,6719772.0,0.0,,,0.0992040893886037,0.1115655890296022,0.7615473519631453,-0.0920666570144606
8528,MOODY'S CORP,internal,,,,,0.1050808314087759,0.1145942461116931,1.9162235895978963,1.0135050813853403
1927,INTERPUBLIC GROUP OF COS,internal,,,,,,,,
1232,ECOLAB INC,internal,,,16905180.0,0.0,,,0.4444803978802998,-0.4558275755112193
9981,UNIVERSAL HEALTH SVCS INC,internal,14020942.0,0.0,13246214.0,0.0,0.0692118755703263,0.0698351509438004,0.3295866062048647,-0.5707213671866544
8878,MASTERCARD INC,internal,16120055.0,0.0,27774448.0,0.0,,,1.311103768270235,0.4107957948787155
8916,LAS VEGAS SANDS CORP,internal,,,11344715.0,0.0,0.1070208896970772,-0.0840021935290891,-0.0644470420688846,-0.9056494703289616
9931,CVS HEALTH CORP,internal,21317055.0,0.0,23043822.0,0.0,-0.0026702749843784,0.0308112910355838,0.3030439624503525,-0.4889199913040465
2884,PVH CORP,internal,,,16408935.0,0.0,0.0629146050557583,-0.0854628201752736,0.1137855070588016,-0.6989377542016031
3714,UNITEDHEALTH GROUP INC,internal,,,17872713.0,0.0,0.0787407782106279,0.078073283355889,1.049950472414729,0.2301903921070023
1262,EMERSON ELECTRIC CO,internal,15178106.0,0.0,16483085.0,0.0,0.1080431584109857,0.0858753605454068,0.5974556015265577,-0.2080052403301167
1858,INTEL CORP,external,,,,,0.1542073188596876,0.1240989038395306,-0.0225226680804047,-0.8346461021139726
6630,MARRIOTT INTL INC,internal,18686271.0,0.0,8926356.0,0.0,0.0761247056005748,-0.0104488709740539,1.0406481664792842,0.2399280299805963
890,CITIGROUP INC,internal,,,22984090.0,0.0,0.0092483540543615,0.0048880530973451,,
167,AMERICAN INTERNATIONAL GROUP,internal,,,19000000.0,99.0,-1.1427178401109196e-05,-0.009971280564726,0.9373559690043368,0.1050991269555372
3840,WALGREENS BOOTS ALLIANCE INC,external,17287489.0,0.0,17483187.0,0.0,0.0743217254948371,0.0056098911238235,,
6412,MICROCHIP TECHNOLOGY INC,internal,,,,,0.0139182561307901,0.0346263077408549,,
74,ALASKA AIR GROUP INC,internal,5130162.0,1.0,5528316.0,1.0,0.0336334949588239,-0.09490359114042,-0.233254598895586,-1.0658329090298588
7913,METTLER-TOLEDO INTL INC,external,,,,,0.1957391936222314,0.214151183724284,0.8228359258829954,-0.0060523328974382
5331,SYNCHRONY FINANCIAL,internal,,,12449138.0,99.0,0.026615534314006,0.0144650541003467,0.0036116294137444,-0.8252766293666891
10156,IPG PHOTONICS CORP,internal,,,,,0.1479716059999209,0.0503295968510096,-0.4628196081539812,-1.211444518312225
2610,EVERSOURCE ENERGY,internal,,,,,0.0253020414034023,0.0250078858134216,-0.0233851558463923,-0.7720100660046362
9281,PHILIP MORRIS INTERNATIONAL,internal,138300.0,99.0,,,0.1845131195335277,0.1951077742794865,0.5152105371326563,-0.2334143730255875
802,CINTAS CORP,internal,,,,,0.1210922802891661,0.1142177490275277,2.184117810255879,1.2664598910018543
9224,ULTA BEAUTY INC,internal,,,,,0.1353980943577462,0.0369061739210923,0.1950695373374622,-0.7279058710395472
3662,TYSON FOODS INC  -CL A,internal,,,,,0.1024597233242488,0.0598154167634084,-0.1597613008743224,-1.0827367092513318
8079,REPUBLIC SERVICES INC,internal,,,12937163.0,0.0,0.0479667854003793,0.0412749423913971,1.425897074389411,0.5511670000136251
2710,ONEOK INC,external,8139024.0,0.0,,,0.0631704576064366,,0.669545836872101,-0.1866490812523709
2346,MERCK & CO,internal,18650093.0,0.0,22088429.0,0.0,0.0736993021078948,0.0668628304350294,0.7820331434126566,-0.0600289200410246
1827,TRANE TECHNOLOGIES PLC,internal,,,28107486.0,99.0,0.0652732977752619,0.0473371798137299,2.593326800749005,1.746336182479832
10114,AMAZON.COM INC,internal,,,,,0.0619312871968914,0.0664113700400068,1.0339593286921325,0.172278119416289
6108,STERIS PLC,internal,5903168.0,0.0,,,0.0573449494398954,0.0620063576217767,0.6203851082812881,-0.188153239351102
2619,XCEL ENERGY INC,internal,,,16805589.0,0.0,0.0249960355217253,0.0254619626281308,,
4373,CERNER CORP,external,,,,,,,,
5026,EOG RESOURCES INC,internal,,,7891608.0,0.0,0.1007541770059556,-0.0158227848101265,1.171041923992382,0.2294553242134516
1675,HASBRO INC,internal,,,,,0.0418838120094516,0.0205668120979072,-0.2690614943229358,-1.236316188711938
8402,TELEDYNE TECHNOLOGIES INC,internal,,,,,0.0728852788331368,0.0790394902454373,0.391549567528864,-0.5496657486348335
10358,CORTEVA INC,external,14762075.0,0.0,10749544.0,0.0,-0.0466034246386279,0.0160825618741734,1.4865383082683596,0.6185995787778293
2965,PROCTER & GAMBLE CO,internal,,,,,0.0824106161778378,0.1079287489643744,0.5086639168389391,-0.3592748126515912
5236,TWITTER INC,internal,,,,,,,,
9122,WESTERN UNION CO,external,,,,,0.0972655135011703,0.0843542811809372,-0.4538369312043762,-1.391098170687623
4537,CADENCE DESIGN SYSTEMS INC,internal,,,9604640.0,0.0,0.1029948841677278,0.1346565749393737,3.4417899050711505,2.545758340631893
2125,LEGGETT & PLATT INC,internal,,,,,,,,
4124,PRICE (T. ROWE) GROUP,internal,,,,,0.1969368944525422,0.1896794308098169,0.1393202673828317,-0.6811781353179358
8843,ASSURANT INC,internal,8372281.0,0.0,11855966.0,0.0,0.0056670399537605,0.0129950531535409,-0.0264210288939471,-0.8469194315947147
4722,FIRST REPUBLIC BANK,internal,,,,,,,,
3694,AMEREN CORP,internal,,,,,,,0.3525029826356272,-0.4528685680823876
1978,JOHNSON & JOHNSON,internal,28397240.0,0.0,26741959.0,0.0,0.0864466476837398,0.1114218318052279,0.1381650876288704,-0.6631915214150599
6464,ROYAL CARIBBEAN CRUISES LTD,internal,17216276.0,0.0,,,0.0578739004337168,-0.155731880625296,0.7407397427148052,-0.0962758949338311
6824,AVALONBAY COMMUNITIES INC,external,9479687.0,0.0,14371460.0,0.0,,,0.2347636839104654,-0.602251953738171
8762,WYNN RESORTS LTD,internal,16152634.0,0.0,12928747.0,0.0,0.0088661602342278,-0.0603141405043849,-0.2702890888067368,-1.1430196093365994
3312,SOUTHWEST AIRLINES,internal,,,5819756.0,0.0,0.0664970510003469,0.0276230597415816,-0.4127763177333929,-1.2720187522684276
3965,WEC ENERGY GROUP INC,internal,9230552.0,0.0,,,,,0.1551157269614056,-0.704126707573629
10167,AMERICAN WATER WORKS CO INC,internal,,,7398128.0,0.0,0.0273785380477912,0.0484372003835091,-0.0017726892479874,-0.8610151237830221
2615,NISOURCE INC,external,9216680.0,0.0,9535782.0,0.0,0.016906592291194,0.0242125438280574,0.5612612318401089,-0.2477152786814569
1888,INTL FLAVORS & FRAGRANCES,external,10747653.0,0.0,9767380.0,0.0,,,-0.2735549636273772,-1.0825314741489431
6046,LINDE PLC,internal,19200255.0,0.0,,,0.0258985140940053,0.0480303296592934,1.5344505235773456,0.6075712823446995
1740,HOME DEPOT INC,internal,,,,,0.1592779926609144,0.2149650075217476,0.9456511386280686,0.0187718973954225
1327,NEXTERA ENERGY INC,internal,,,,,0.0320245388347452,0.0253562507096627,,
16,AMERICAN AIRLINES GROUP INC,internal,,,,,0.0271900399948393,-0.030796093701712,-0.1222313225929834,-1.2935040996375935
10061,STARBUCKS CORP,external,,,20425163.0,0.0,0.187267164769298,0.150090784319332,0.449829736617201,-0.4550838447227878
8677,CENTENE CORP,internal,18556966.0,0.0,,,0.0192232133762132,0.0175230909327435,0.0295926639092609,-0.8739311129066096
4610,DENTSPLY SIRONA INC,external,8518987.0,0.0,,,0.027379679144385,0.0537746958000785,-0.6635140027880734,-1.534715195697275
5303,KEYSIGHT TECHNOLOGIES INC,internal,10750924.0,0.0,18566410.0,0.0,,,0.4937481457700852,-0.4184214821037078
2601,NORFOLK SOUTHERN CORP,internal,,,,,0.071703282229598,0.0772791564870772,0.4546155142517187,-0.5251493553581372
4239,NVR INC,internal,,,,,0.1520715869666328,0.2184640343629973,1.298064516129032,0.3282202808537393
9324,VERISK ANALYTICS INC,internal,10366566.0,0.0,,,0.0594964161972017,0.0957032652885319,1.017467200638467,0.0003508835881458
2150,LINCOLN NATIONAL CORP,internal,11680000.0,99.0,13731000.0,99.0,0.0024211090100232,0.0113001785655533,0.2577497439425045,-0.6926082010796362
7081,DARDEN RESTAURANTS INC,internal,12004427.0,1.0,10128186.0,0.0,0.071726606408542,0.0620868604352887,2.2175725819508765,1.2755332337624097
10067,MATCH GROUP INC,external,16080272.0,0.0,25397675.0,0.0,,,-0.6697044431115611,-1.6043288959237807
1336,FEDEX CORP,internal,13249823.0,0.0,14325537.0,0.0,0.0099259232027645,0.0631938823586261,0.8362147148710772,-0.0984097379411423
10152,UNDER ARMOUR INC,external,11300000.0,0.0,15544913.0,0.0,0.0183156059243498,-0.1100247305563413,-0.2372881336363231,-1.171912586448543
3366,STANLEY BLACK & DECKER INC,internal,13877644.0,0.0,13167893.0,0.0,0.0405579153282441,0.0676673356487323,-0.4195396241982504,-1.408720637447705
5302,CATALENT INC,internal,,,,,,,,
10375,PHILLIPS 66,internal,,,,,0.0523841961852861,0.0236896067920998,1.1226800377736676,0.1334990245242129
1371,FIFTH THIRD BANCORP,internal,,,,,0.0122728161031854,0.0133524863582901,0.2739267604698323,-0.7008855360569308
10316,KEURIG DR PEPPER INC,internal,25916701.0,0.0,7772521.0,0.0,0.025191345748207,0.0413990007137758,0.1864764653966544,-0.7687106725721271
1027,CUMMINS INC,internal,,,,,,,1.1308798649327114,0.2374813861347398
661,CARDINAL HEALTH INC,internal,,,12482378.0,0.0,0.0332739301320704,0.0137448541155827,2.449673312305303,1.6178329129133409
9584,PAYCHEX INC,internal,,,9627247.0,0.0,,,0.7361107127938467,-0.1684288989739351
7669,QUEST DIAGNOSTICS INC,internal,12673834.0,0.0,14557818.0,0.0,0.061172108940539,0.1554101425566721,0.5547973765051895,-0.5115785404953761
1124,DOLLAR GENERAL CORP,internal,,,,,0.0662173722202356,0.0824949875989255,-0.4921735068720109,-1.5585494238725763
9883,LUMEN TECHNOLOGIES INC,external,,,22654781.0,0.0,-0.0887126645789136,0.0445716039638691,0.3977214844546506,-0.4974481549447298
6103,KOHL'S CORP,external,,,,,,,,
10213,KEURIG DR PEPPER INC,internal,25916701.0,0.0,7772521.0,0.0,0.025191345748207,0.0413990007137758,0.0326457270778042,-0.8944089359273235
2868,EXELON CORP,internal,,,,,,,0.7414297688509743,-0.1064175645627789
